date,category_code,data_type_code,value_units,seasonally_adjusted,source,extraction_timestamp
2017-08-01,AUTHNOTSTD,SINGLE,44.7,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-09-01,AUTHNOTSTD,SINGLE,44.8,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-10-01,AUTHNOTSTD,SINGLE,44.1,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-11-01,AUTHNOTSTD,SINGLE,43.2,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-12-01,AUTHNOTSTD,SINGLE,45.9,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-01-01,AUTHNOTSTD,E_SINGLE,7.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-02-01,AUTHNOTSTD,E_SINGLE,7.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-03-01,AUTHNOTSTD,E_SINGLE,7.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-04-01,AUTHNOTSTD,E_SINGLE,6.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-05-01,AUTHNOTSTD,E_SINGLE,6.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-06-01,AUTHNOTSTD,E_SINGLE,6.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-07-01,AUTHNOTSTD,E_SINGLE,7.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-08-01,AUTHNOTSTD,E_SINGLE,7.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-09-01,AUTHNOTSTD,E_SINGLE,7.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-10-01,AUTHNOTSTD,E_SINGLE,7.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-11-01,AUTHNOTSTD,E_SINGLE,7.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-12-01,AUTHNOTSTD,E_SINGLE,8.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-01-01,AUTHNOTSTD,SINGLE,39.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-02-01,AUTHNOTSTD,SINGLE,41.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-03-01,AUTHNOTSTD,SINGLE,44.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-04-01,AUTHNOTSTD,SINGLE,43.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-05-01,AUTHNOTSTD,SINGLE,45.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-06-01,AUTHNOTSTD,SINGLE,45.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-07-01,AUTHNOTSTD,SINGLE,44.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-08-01,AUTHNOTSTD,SINGLE,44.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-09-01,AUTHNOTSTD,SINGLE,45.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-10-01,AUTHNOTSTD,SINGLE,45.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-11-01,AUTHNOTSTD,SINGLE,44.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-12-01,AUTHNOTSTD,SINGLE,48.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-01-01,AUTHNOTSTD,SINGLE,67.9,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-02-01,AUTHNOTSTD,SINGLE,69.9,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-03-01,AUTHNOTSTD,SINGLE,82.8,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-04-01,AUTHNOTSTD,SINGLE,78.3,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-05-01,AUTHNOTSTD,SINGLE,83.6,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-06-01,AUTHNOTSTD,SINGLE,85.3,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-07-01,AUTHNOTSTD,SINGLE,77.8,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-08-01,AUTHNOTSTD,SINGLE,81.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-09-01,AUTHNOTSTD,SINGLE,78.4,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-10-01,AUTHNOTSTD,SINGLE,78.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-11-01,AUTHNOTSTD,SINGLE,75.4,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-12-01,AUTHNOTSTD,SINGLE,80.1,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-01-01,AUTHNOTSTD,E_SINGLE,6.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-02-01,AUTHNOTSTD,E_SINGLE,6.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-03-01,AUTHNOTSTD,E_SINGLE,5.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-04-01,AUTHNOTSTD,E_SINGLE,5.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-05-01,AUTHNOTSTD,E_SINGLE,5.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-06-01,AUTHNOTSTD,E_SINGLE,5.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-07-01,AUTHNOTSTD,E_SINGLE,5.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-09-01,AUTHNOTSTD,E_SINGLE,6.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-10-01,AUTHNOTSTD,E_SINGLE,6.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-11-01,AUTHNOTSTD,E_SINGLE,6.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-12-01,AUTHNOTSTD,E_SINGLE,6.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-01-01,AUTHNOTSTD,SINGLE,71.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-03-01,AUTHNOTSTD,SINGLE,77.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-04-01,AUTHNOTSTD,SINGLE,77.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-05-01,AUTHNOTSTD,SINGLE,79.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-06-01,AUTHNOTSTD,SINGLE,78.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-07-01,AUTHNOTSTD,SINGLE,78.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-08-01,AUTHNOTSTD,SINGLE,79.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-10-01,AUTHNOTSTD,SINGLE,80.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-11-01,AUTHNOTSTD,SINGLE,79.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-12-01,AUTHNOTSTD,SINGLE,85.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2017-01-01,AUTHNOTSTD,SINGLE,17.5,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-02-01,AUTHNOTSTD,SINGLE,17.8,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-03-01,AUTHNOTSTD,SINGLE,20.3,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-05-01,AUTHNOTSTD,SINGLE,20.5,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-06-01,AUTHNOTSTD,SINGLE,21.4,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-07-01,AUTHNOTSTD,SINGLE,19.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-08-01,AUTHNOTSTD,SINGLE,20.5,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-09-01,AUTHNOTSTD,SINGLE,18.3,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,APERMITS,SINGLE,488.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,APERMITS,SINGLE,497.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,APERMITS,SINGLE,468.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,APERMITS,SINGLE,470.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,APERMITS,SINGLE,465.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,APERMITS,SINGLE,481.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,APERMITS,SINGLE,458.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,APERMITS,SINGLE,856.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,APERMITS,SINGLE,865.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,APERMITS,SINGLE,847.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,APERMITS,SINGLE,865.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,APERMITS,SINGLE,859.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,APERMITS,SINGLE,864.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,APERMITS,SINGLE,884.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,APERMITS,SINGLE,840.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,APERMITS,SINGLE,858.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,APERMITS,SINGLE,849.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,APERMITS,SINGLE,845.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,APERMITS,SINGLE,812.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,APERMITS,SINGLE,218.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,APERMITS,SINGLE,216.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,APERMITS,SINGLE,218.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,APERMITS,SINGLE,207.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,APERMITS,SINGLE,209.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,APERMITS,SINGLE,205.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,APERMITS,SINGLE,213.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,APERMITS,SINGLE,203.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,APERMITS,SINGLE,215.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,APERMITS,SINGLE,203.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,APERMITS,SINGLE,198.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,APERMITS,SINGLE,197.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,APERMITS,TOTAL,170.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,APERMITS,TOTAL,182.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,APERMITS,TOTAL,200.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,APERMITS,TOTAL,194.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,APERMITS,TOTAL,213.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,APERMITS,TOTAL,179.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,APERMITS,TOTAL,188.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,APERMITS,TOTAL,194.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,APERMITS,TOTAL,179.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,APERMITS,TOTAL,184.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,APERMITS,TOTAL,177.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,APERMITS,TOTAL,138.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,APERMITS,TOTAL,104.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,APERMITS,TOTAL,136.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,APERMITS,TOTAL,128.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,APERMITS,TOTAL,103.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,APERMITS,TOTAL,149.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,APERMITS,TOTAL,121.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,APERMITS,TOTAL,135.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,APERMITS,TOTAL,113.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,APERMITS,TOTAL,105.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,APERMITS,TOTAL,139.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,APERMITS,TOTAL,130.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,APERMITS,TOTAL,117.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,APERMITS,TOTAL,673.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,APERMITS,TOTAL,639.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,APERMITS,TOTAL,676.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,APERMITS,TOTAL,742.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,APERMITS,TOTAL,642.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,APERMITS,TOTAL,701.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,APERMITS,TOTAL,686.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,APERMITS,TOTAL,645.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,APERMITS,TOTAL,688.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,APERMITS,TOTAL,626.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,APERMITS,TOTAL,709.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,APERMITS,TOTAL,708.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,APERMITS,TOTAL,1317.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,APERMITS,TOTAL,1321.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,APERMITS,TOTAL,1385.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,APERMITS,TOTAL,1378.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,APERMITS,TOTAL,1338.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,APERMITS,TOTAL,1345.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,APERMITS,TOTAL,1334.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,APERMITS,TOTAL,1273.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,APERMITS,TOTAL,1314.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,APERMITS,TOTAL,1272.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,APERMITS,TOTAL,1340.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,APERMITS,TOTAL,1317.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,APERMITS,TOTAL,370.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,APERMITS,TOTAL,381.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,APERMITS,TOTAL,339.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,APERMITS,TOTAL,334.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,APERMITS,TOTAL,344.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,APERMITS,TOTAL,325.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,APERMITS,TOTAL,321.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,APERMITS,TOTAL,323.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,APERMITS,TOTAL,324.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,APERMITS,TOTAL,354.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,ASTARTS,MULTI,415.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,ASTARTS,MULTI,366.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,ASTARTS,MULTI,347.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,ASTARTS,MULTI,375.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,ASTARTS,MULTI,316.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,ASTARTS,MULTI,333.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,ASTARTS,MULTI,371.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,ASTARTS,MULTI,330.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,ASTARTS,MULTI,389.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,ASTARTS,MULTI,300.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,ASTARTS,E_MULTI,13.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,ASTARTS,E_MULTI,13.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,ASTARTS,E_MULTI,14.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,UNDERCONST,TOTAL,187.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,UNDERCONST,TOTAL,188.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,UNDERCONST,TOTAL,189.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,UNDERCONST,TOTAL,190.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,UNDERCONST,TOTAL,189.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,UNDERCONST,TOTAL,187.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,UNDERCONST,TOTAL,188.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,UNDERCONST,TOTAL,438.9,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,UNDERCONST,TOTAL,439.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,UNDERCONST,TOTAL,441.6,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,UNDERCONST,TOTAL,454.8,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,UNDERCONST,TOTAL,457.7,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,UNDERCONST,TOTAL,455.3,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,UNDERCONST,TOTAL,461.6,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,UNDERCONST,TOTAL,457.7,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,UNDERCONST,TOTAL,460.2,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,UNDERCONST,TOTAL,462.6,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,UNDERCONST,TOTAL,464.9,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,UNDERCONST,TOTAL,462.4,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,UNDERCONST,E_TOTAL,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,UNDERCONST,E_TOTAL,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,UNDERCONST,TOTAL,447.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,UNDERCONST,TOTAL,446.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,UNDERCONST,TOTAL,448.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,UNDERCONST,TOTAL,456.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,UNDERCONST,TOTAL,455.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,UNDERCONST,TOTAL,451.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,UNDERCONST,TOTAL,454.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,UNDERCONST,TOTAL,452.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,UNDERCONST,TOTAL,453.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,UNDERCONST,TOTAL,458.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,UNDERCONST,TOTAL,464.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,UNDERCONST,TOTAL,474.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,UNDERCONST,TOTAL,1088.5,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,UNDERCONST,TOTAL,1090.7,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,UNDERCONST,TOTAL,1102.4,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,UNDERCONST,TOTAL,1119.2,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,UNDERCONST,TOTAL,1135.5,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,UNDERCONST,TOTAL,1135.8,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,UNDERCONST,TOTAL,1143.3,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,UNDERCONST,TOTAL,1141.4,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,UNDERCONST,TOTAL,1150.5,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,UNDERCONST,TOTAL,1151.9,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,UNDERCONST,TOTAL,1152.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,UNDERCONST,TOTAL,1127.5,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,UNDERCONST,E_TOTAL,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,UNDERCONST,E_TOTAL,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,UNDERCONST,E_TOTAL,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,UNDERCONST,E_TOTAL,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,UNDERCONST,E_TOTAL,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,UNDERCONST,E_TOTAL,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,UNDERCONST,E_TOTAL,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,UNDERCONST,E_TOTAL,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,UNDERCONST,E_TOTAL,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,UNDERCONST,E_TOTAL,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,UNDERCONST,E_TOTAL,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,UNDERCONST,E_TOTAL,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-01-01,UNDERCONST,TOTAL,1105.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,UNDERCONST,TOTAL,1109.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,UNDERCONST,TOTAL,1121.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,UNDERCONST,TOTAL,1124.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,UNDERCONST,TOTAL,1131.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,UNDERCONST,TOTAL,1126.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-07-01,UNDERCONST,TOTAL,1127.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,UNDERCONST,TOTAL,1129.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,UNDERCONST,TOTAL,1135.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,UNDERCONST,TOTAL,1141.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,UNDERCONST,TOTAL,1144.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,UNDERCONST,TOTAL,1148.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,UNDERCONST,TOTAL,318.9,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,UNDERCONST,TOTAL,327.6,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,UNDERCONST,TOTAL,335.1,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,UNDERCONST,TOTAL,338.1,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,UNDERCONST,TOTAL,335.7,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-08-01,UNDERCONST,TOTAL,337.9,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-09-01,UNDERCONST,TOTAL,342.5,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-10-01,UNDERCONST,TOTAL,342.8,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,UNDERCONST,TOTAL,341.4,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,UNDERCONST,TOTAL,325.4,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-02-01,UNDERCONST,E_TOTAL,5.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-03-01,UNDERCONST,E_TOTAL,5.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-04-01,UNDERCONST,E_TOTAL,5.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,UNDERCONST,E_TOTAL,5.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
